,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
151,184,184,94.423,95.074,s,p,0.6509999999999962
152,185,185,95.074,95.847,p,s,0.7729999999999961
157,194,194,95.847,96.0,s,p,0.1530000000000058
158,195,195,96.0,96.068,p,s,0.06799999999999784
159,196,196,96.068,97.461,s,p,1.3930000000000007
160,197,197,97.461,97.571,p,s,0.10999999999999943
161,198,198,97.571,97.674,s,p,0.10300000000000864
162,199,199,97.674,97.816,p,s,0.1419999999999959
163,200,200,97.816,100.223,s,p,2.4069999999999965
164,201,201,100.223,101.839,p,s,1.6159999999999997
167,206,206,101.839,102.382,s,p,0.5430000000000064
168,207,207,102.382,103.011,p,s,0.6289999999999907
170,210,210,103.011,104.791,s,p,1.7800000000000011
171,211,211,104.791,105.0,p,s,0.20900000000000318
172,212,212,105.0,106.37,s,p,1.3700000000000045
173,213,213,106.37,106.516,p,s,0.1460000000000008
174,214,214,106.516,107.135,s,p,0.6189999999999998
175,215,215,107.135,107.876,p,s,0.7409999999999997
177,218,218,107.876,108.0,s,p,0.12399999999999523
178,219,219,108.0,108.1,p,s,0.09999999999999432
179,220,220,108.1,110.008,s,p,1.9080000000000013
180,221,221,110.008,110.685,p,s,0.6770000000000067
181,222,222,110.685,112.331,s,p,1.6460000000000008
182,223,223,112.331,113.239,p,s,0.9080000000000013
184,226,226,113.239,115.191,s,p,1.9519999999999982
185,227,227,115.191,115.494,p,s,0.30299999999999727
186,228,228,115.494,116.172,s,p,0.6779999999999973
187,229,229,116.172,117.466,p,s,1.293999999999997
188,230,230,117.466,117.909,s,p,0.44300000000001205
189,231,231,117.909,118.096,p,s,0.1869999999999976
190,232,232,118.096,119.142,s,p,1.0459999999999923
191,233,233,119.142,119.976,p,s,0.8340000000000032
192,234,234,119.976,120.133,s,p,0.15699999999999648
193,235,235,120.133,120.356,p,s,0.22299999999999898
194,236,236,120.356,123.339,s,p,2.983000000000004
195,237,237,123.339,123.498,p,s,0.15900000000000603
196,238,238,123.498,123.915,s,p,0.4170000000000016
197,239,239,123.915,125.029,p,s,1.11399999999999
200,244,244,125.029,125.653,s,p,0.6240000000000094
201,245,245,125.653,126.674,p,s,1.0210000000000008
205,252,252,126.674,127.0,s,p,0.3259999999999934
206,253,253,127.0,127.056,p,s,0.055999999999997385
207,254,254,127.056,127.206,s,p,0.15000000000000568
208,255,255,127.206,127.258,p,s,0.0519999999999925
209,256,256,127.258,127.858,s,p,0.6000000000000085
210,257,257,127.858,127.919,p,s,0.06099999999999284
211,258,258,127.919,128.348,s,p,0.42900000000001626
212,259,259,128.348,128.513,p,s,0.16499999999999204
213,260,260,128.513,129.017,s,p,0.5039999999999907
214,261,261,129.017,129.17,p,s,0.1529999999999916
215,262,262,129.17,129.359,s,p,0.18900000000002137
216,263,263,129.359,131.505,p,s,2.1459999999999866
220,270,270,131.505,133.978,s,p,2.473000000000013
221,271,271,133.978,134.532,p,s,0.554000000000002
223,274,274,134.532,135.879,s,p,1.34699999999998
224,275,275,135.879,135.993,p,s,0.11400000000000432
225,276,276,135.993,137.502,s,p,1.5090000000000146
226,277,277,137.502,137.641,p,s,0.13899999999998158
227,278,278,137.641,137.751,s,p,0.11000000000001364
228,279,279,137.751,137.87,p,s,0.11899999999999977
229,280,280,137.87,139.216,s,p,1.3460000000000036
