,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
79,88,88,49.887,50.838,s,p,0.9510000000000005
80,89,89,50.838,50.935,p,s,0.09700000000000131
81,90,90,50.935,51.112,s,p,0.1769999999999996
82,91,91,51.112,51.497,p,s,0.384999999999998
83,92,92,51.497,52.409,s,p,0.911999999999999
84,93,93,52.409,52.939,p,s,0.5300000000000011
85,94,94,52.939,55.061,s,p,2.122
86,95,95,55.061,55.431,p,s,0.36999999999999744
87,96,96,55.431,56.178,s,p,0.7469999999999999
88,97,97,56.178,56.242,p,s,0.06400000000000006
89,98,98,56.242,57.162,s,p,0.9200000000000017
90,99,99,57.162,57.219,p,s,0.05700000000000216
91,100,100,57.219,57.776,s,p,0.5570000000000022
92,101,101,57.776,58.378,p,s,0.6019999999999968
94,104,104,58.378,58.569,s,p,0.1910000000000025
95,105,105,58.569,58.903,p,s,0.3339999999999961
96,106,106,58.903,59.605,s,p,0.7019999999999982
97,107,107,59.605,59.713,p,s,0.10800000000000409
98,108,108,59.713,60.913,s,p,1.1999999999999957
99,109,109,60.913,60.966,p,s,0.05300000000000438
100,110,110,60.966,62.038,s,p,1.0719999999999956
101,111,111,62.038,62.487,p,s,0.4490000000000052
102,112,112,62.487,65.106,s,p,2.6189999999999927
103,113,113,65.106,65.199,p,s,0.09300000000000352
104,114,114,65.199,67.168,s,p,1.9690000000000083
105,115,115,67.168,67.274,p,s,0.10599999999999454
106,116,116,67.274,68.344,s,p,1.0699999999999932
107,117,117,68.344,69.132,p,s,0.7880000000000109
108,118,118,69.132,70.716,s,p,1.583999999999989
109,119,119,70.716,71.018,p,s,0.3020000000000067
110,120,120,71.018,71.143,s,p,0.125
111,121,121,71.143,71.338,p,s,0.19499999999999318
112,122,122,71.338,74.822,s,p,3.484000000000009
113,123,123,74.822,74.911,p,s,0.08899999999999864
114,124,124,74.911,75.855,s,p,0.9440000000000026
115,125,125,75.855,75.928,p,s,0.07299999999999329
116,126,126,75.928,76.185,s,p,0.257000000000005
117,127,127,76.185,76.352,p,s,0.1670000000000016
118,128,128,76.352,77.63,s,p,1.2779999999999916
119,129,129,77.63,77.69,p,s,0.060000000000002274
120,130,130,77.69,79.8,s,p,2.1099999999999994
121,131,131,79.8,80.354,p,s,0.554000000000002
122,132,132,80.354,80.657,s,p,0.30299999999999727
123,133,133,80.657,80.759,p,s,0.10200000000000387
124,134,134,80.759,81.5,s,p,0.7409999999999997
125,135,135,81.5,81.927,p,s,0.4270000000000067
128,140,140,81.927,83.383,s,p,1.4559999999999889
129,141,141,83.383,84.09,p,s,0.7070000000000078
131,144,144,84.09,84.79,s,p,0.7000000000000028
132,145,145,84.79,84.875,p,s,0.08499999999999375
133,146,146,84.875,88.451,s,p,3.5759999999999934
134,147,147,88.451,88.55,p,s,0.09900000000000375
135,148,148,88.55,89.374,s,p,0.8239999999999981
136,149,149,89.374,89.577,p,s,0.20300000000000296
137,150,150,89.577,89.79,s,p,0.21300000000000807
138,151,151,89.79,89.952,p,s,0.16199999999999193
139,152,152,89.952,91.122,s,p,1.1700000000000017
140,153,153,91.122,91.608,p,s,0.4860000000000042
142,156,156,91.608,93.654,s,p,2.0459999999999923
143,157,157,93.654,93.705,p,s,0.05100000000000193
144,158,158,93.705,94.362,s,p,0.6569999999999965
145,159,159,94.362,94.718,p,s,0.35600000000000875
146,160,160,94.718,95.066,s,p,0.347999999999999
147,161,161,95.066,95.224,p,s,0.15800000000000125
148,162,162,95.224,95.868,s,p,0.6439999999999912
149,163,163,95.868,95.992,p,s,0.12400000000000944
150,164,164,95.992,96.171,s,p,0.17900000000000205
151,165,165,96.171,96.278,p,s,0.10699999999999932
152,166,166,96.278,97.256,s,p,0.9779999999999944
153,167,167,97.256,97.39,p,s,0.13400000000000034
154,168,168,97.39,98.078,s,p,0.6880000000000024
155,169,169,98.078,98.19200000000001,p,s,0.11400000000000432
156,170,170,98.19200000000001,99.056,s,p,0.8639999999999901
157,171,171,99.056,99.224,p,s,0.16800000000000637
158,172,172,99.224,99.423,s,p,0.19899999999999807
159,173,173,99.423,99.739,p,s,0.3160000000000025
160,174,174,99.739,100.584,s,p,0.8449999999999989
161,175,175,100.584,100.869,p,s,0.2849999999999966
163,178,178,100.869,102.221,s,p,1.3520000000000039
164,179,179,102.221,102.679,p,s,0.4579999999999984
166,182,182,102.679,104.247,s,p,1.5679999999999978
167,183,183,104.247,104.62,p,s,0.37300000000000466
168,184,184,104.62,105.0,s,p,0.37999999999999545
169,185,185,105.0,105.145,p,s,0.14499999999999602
170,186,186,105.145,106.262,s,p,1.1170000000000044
171,187,187,106.262,106.325,p,s,0.06300000000000239
172,188,188,106.325,107.937,s,p,1.6119999999999948
173,189,189,107.937,107.994,p,s,0.05700000000000216
174,190,190,107.994,109.357,s,p,1.3629999999999995
175,191,191,109.357,109.43,p,s,0.0730000000000075
176,192,192,109.43,110.304,s,p,0.8739999999999952
177,193,193,110.304,110.378,p,s,0.07399999999999807
178,194,194,110.378,110.547,s,p,0.16899999999999693
179,195,195,110.547,110.845,p,s,0.2980000000000018
180,196,196,110.845,111.0,s,p,0.15500000000000114
181,197,197,111.0,111.203,p,s,0.20300000000000296
182,198,198,111.203,112.675,s,p,1.4719999999999942
183,199,199,112.675,113.248,p,s,0.5730000000000075
184,200,200,113.248,113.52,s,p,0.27199999999999136
185,201,201,113.52,114.551,p,s,1.031000000000006
186,202,202,114.551,115.547,s,p,0.9959999999999951
187,203,203,115.547,115.603,p,s,0.055999999999997385
188,204,204,115.603,117.705,s,p,2.102000000000004
189,205,205,117.705,117.884,p,s,0.17900000000000205
190,206,206,117.884,118.019,s,p,0.13500000000000512
191,207,207,118.019,118.389,p,s,0.36999999999999034
193,210,210,118.389,122.226,s,p,3.8370000000000033
