,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
62,75,75,43.363,43.425,p,s,0.06199999999999761
63,76,76,43.425,44.299,s,p,0.8740000000000023
64,77,77,44.299,44.593,p,s,0.29400000000000404
65,78,78,44.593,44.855,s,p,0.26199999999999335
66,79,79,44.855,44.909,p,s,0.054000000000002046
67,80,80,44.909,46.276,s,p,1.3670000000000044
68,81,81,46.276,47.033,p,s,0.7569999999999979
71,86,86,47.033,49.1,s,p,2.067
72,87,87,49.1,49.55,p,s,0.44999999999999574
74,90,90,49.55,50.555,s,p,1.0050000000000026
75,91,91,50.555,50.933,p,s,0.3780000000000001
77,94,94,50.933,51.034,s,p,0.10099999999999909
78,95,95,51.034,51.142,p,s,0.10800000000000409
79,96,96,51.142,53.085,s,p,1.9429999999999978
80,97,97,53.085,54.206,p,s,1.1210000000000022
82,100,100,54.206,55.742,s,p,1.5359999999999943
83,101,101,55.742,56.112,p,s,0.37000000000000455
84,102,102,56.112,57.0,s,p,0.8879999999999981
85,103,103,57.0,57.179,p,s,0.17900000000000205
86,104,104,57.179,57.319,s,p,0.14000000000000057
87,105,105,57.319,58.137,p,s,0.8179999999999978
89,108,108,58.137,60.222,s,p,2.085000000000001
90,109,109,60.222,60.73,p,s,0.5079999999999956
91,110,110,60.73,61.46,s,p,0.730000000000004
92,111,111,61.46,62.079,p,s,0.6189999999999998
94,114,114,62.079,63.565,s,p,1.485999999999997
95,115,115,63.565,63.967,p,s,0.402000000000001
96,116,116,63.967,64.964,s,p,0.9969999999999999
97,117,117,64.964,65.758,p,s,0.7939999999999969
98,118,118,65.758,69.0,s,p,3.2420000000000044
99,119,119,69.0,69.695,p,s,0.6949999999999932
100,120,120,69.695,70.429,s,p,0.7340000000000089
101,121,121,70.429,71.102,p,s,0.6730000000000018
103,124,124,71.102,72.982,s,p,1.8799999999999955
104,125,125,72.982,73.078,p,s,0.09600000000000364
105,126,126,73.078,73.649,s,p,0.570999999999998
106,127,127,73.649,74.062,p,s,0.4129999999999967
108,130,130,74.062,74.186,s,p,0.12400000000000944
109,131,131,74.186,74.715,p,s,0.5289999999999964
111,134,134,74.715,76.011,s,p,1.2959999999999923
112,135,135,76.011,76.065,p,s,0.054000000000002046
113,136,136,76.065,76.77,s,p,0.7049999999999983
114,137,137,76.77,77.943,p,s,1.1730000000000018
116,140,140,77.943,78.696,s,p,0.7530000000000001
117,141,141,78.696,78.987,p,s,0.2909999999999968
118,142,142,78.987,81.434,s,p,2.4470000000000027
119,143,143,81.434,82.248,p,s,0.8140000000000072
121,146,146,82.248,84.879,s,p,2.6310000000000002
122,147,147,84.879,85.616,p,s,0.7369999999999948
124,150,150,85.616,86.184,s,p,0.5679999999999978
125,151,151,86.184,87.476,p,s,1.2920000000000016
129,158,158,87.476,88.808,s,p,1.3320000000000078
130,159,159,88.808,89.38,p,s,0.5719999999999885
131,160,160,89.38,91.488,s,p,2.108000000000004
132,161,161,91.488,92.048,p,s,0.5600000000000023
135,166,166,92.048,93.475,s,p,1.4269999999999925
136,167,167,93.475,93.609,p,s,0.13400000000000034
137,168,168,93.609,93.974,s,p,0.3650000000000091
138,169,169,93.974,94.113,p,s,0.1389999999999958
139,170,170,94.113,94.572,s,p,0.4590000000000032
140,171,171,94.572,95.693,p,s,1.1209999999999951
143,176,176,95.693,96.347,s,p,0.6539999999999964
144,177,177,96.347,96.424,p,s,0.07700000000001239
145,178,178,96.424,98.231,s,p,1.806999999999988
146,179,179,98.231,98.283,p,s,0.05200000000000671
147,180,180,98.283,98.721,s,p,0.4380000000000024
148,181,181,98.721,98.88,p,s,0.15899999999999181
149,182,182,98.88,99.165,s,p,0.2850000000000108
150,183,183,99.165,99.39,p,s,0.22499999999999432
151,184,184,99.39,100.606,s,p,1.215999999999994
152,185,185,100.606,101.176,p,s,0.5700000000000074
155,190,190,101.176,101.776,s,p,0.5999999999999943
156,191,191,101.776,101.84,p,s,0.06400000000000716
157,192,192,101.84,102.043,s,p,0.20300000000000296
158,193,193,102.043,102.24,p,s,0.19699999999998852
160,196,196,102.24,103.029,s,p,0.7890000000000015
161,197,197,103.029,103.341,p,s,0.3119999999999976
164,202,202,103.341,103.888,s,p,0.5470000000000113
165,203,203,103.888,103.943,p,s,0.05499999999999261
166,204,204,103.943,104.404,s,p,0.4609999999999985
167,205,205,104.404,104.469,p,s,0.06499999999999773
168,206,206,104.469,105.307,s,p,0.8380000000000081
169,207,207,105.307,105.373,p,s,0.0660000000000025
170,208,208,105.373,105.8,s,p,0.4269999999999925
171,209,209,105.8,105.929,p,s,0.1290000000000049
172,210,210,105.929,106.099,s,p,0.1700000000000017
173,211,211,106.099,106.362,p,s,0.262999999999991
175,214,214,106.362,106.525,s,p,0.16300000000001091
176,215,215,106.525,106.776,p,s,0.25099999999999056
177,216,216,106.776,106.988,s,p,0.2120000000000033
178,217,217,106.988,107.048,p,s,0.060000000000002274
179,218,218,107.048,110.035,s,p,2.9869999999999948
180,219,219,110.035,110.094,p,s,0.0589999999999975
181,220,220,110.094,110.415,s,p,0.32100000000001216
