,level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
153,177,177,70.796,71.015,p,s,0.2189999999999941
155,180,180,71.015,72.384,s,p,1.3689999999999998
156,181,181,72.384,72.481,p,s,0.0969999999999942
157,182,182,72.481,74.074,s,p,1.5930000000000035
158,183,183,74.074,76.176,p,s,2.102000000000004
162,190,190,76.176,76.576,s,p,0.3999999999999915
163,191,191,76.576,76.676,p,s,0.10000000000000853
164,192,192,76.676,77.282,s,p,0.6059999999999945
165,193,193,77.282,77.56,p,s,0.2780000000000058
166,194,194,77.56,78.825,s,p,1.2650000000000006
167,195,195,78.825,79.272,p,s,0.44700000000000273
168,196,196,79.272,80.001,s,p,0.7289999999999992
169,197,197,80.001,80.189,p,s,0.18799999999998818
170,198,198,80.189,80.58,s,p,0.39100000000000534
171,199,199,80.58,80.638,p,s,0.058000000000006935
172,200,200,80.638,81.537,s,p,0.8990000000000009
173,201,201,81.537,83.094,p,s,1.556999999999988
176,206,206,83.094,83.691,s,p,0.5970000000000084
177,207,207,83.691,83.766,p,s,0.07500000000000284
178,208,208,83.766,85.061,s,p,1.2950000000000017
179,209,209,85.061,85.147,p,s,0.08599999999999852
180,210,210,85.147,85.821,s,p,0.6739999999999924
181,211,211,85.821,87.202,p,s,1.3810000000000002
184,216,216,87.202,87.428,s,p,0.2259999999999991
185,217,217,87.428,87.713,p,s,0.2849999999999966
187,220,220,87.713,87.882,s,p,0.16900000000001114
188,221,221,87.882,87.962,p,s,0.0799999999999983
189,222,222,87.962,88.358,s,p,0.3960000000000008
190,223,223,88.358,88.464,p,s,0.10599999999999454
191,224,224,88.464,90.008,s,p,1.543999999999997
192,225,225,90.008,90.524,p,s,0.5160000000000053
194,228,228,90.524,91.08,s,p,0.5559999999999974
195,229,229,91.08,91.545,p,s,0.4650000000000034
196,230,230,91.545,93.007,s,p,1.4620000000000033
197,231,231,93.007,93.237,p,s,0.22999999999998977
198,232,232,93.237,94.26,s,p,1.0230000000000103
199,233,233,94.26,94.441,p,s,0.18099999999999739
200,234,234,94.441,95.704,s,p,1.262999999999991
201,235,235,95.704,96.376,p,s,0.6720000000000113
202,236,236,96.376,96.957,s,p,0.5809999999999889
203,237,237,96.957,97.021,p,s,0.06400000000000716
204,238,238,97.021,97.675,s,p,0.6539999999999964
205,239,239,97.675,97.735,p,s,0.060000000000002274
206,240,240,97.735,98.297,s,p,0.5619999999999976
207,241,241,98.297,98.366,p,s,0.06900000000000261
208,242,242,98.366,98.55,s,p,0.1839999999999975
209,243,243,98.55,98.61,p,s,0.060000000000002274
210,244,244,98.61,100.097,s,p,1.4869999999999948
211,245,245,100.097,101.168,p,s,1.0710000000000122
212,246,246,101.168,101.716,s,p,0.5479999999999876
213,247,247,101.716,101.83,p,s,0.11400000000000432
214,248,248,101.83,102.356,s,p,0.5259999999999962
215,249,249,102.356,102.407,p,s,0.05100000000000193
216,250,250,102.407,103.129,s,p,0.7220000000000084
217,251,251,103.129,104.336,p,s,1.2069999999999936
220,256,256,104.336,105.0,s,p,0.6640000000000015
221,257,257,105.0,105.661,p,s,0.6610000000000014
223,260,260,105.661,105.864,s,p,0.20300000000000296
224,261,261,105.864,106.0,p,s,0.13599999999999568
225,262,262,106.0,106.478,s,p,0.47799999999999443
226,263,263,106.478,106.618,p,s,0.14000000000000057
227,264,264,106.618,106.906,s,p,0.2880000000000109
228,265,265,106.906,107.147,p,s,0.24099999999999966
229,266,266,107.147,108.318,s,p,1.1709999999999923
230,267,267,108.318,108.456,p,s,0.13800000000000523
231,268,268,108.456,109.113,s,p,0.6569999999999965
232,269,269,109.113,110.916,p,s,1.8029999999999973
235,274,274,110.916,111.633,s,p,0.7169999999999987
236,275,275,111.633,111.703,p,s,0.07000000000000739
237,276,276,111.703,111.86,s,p,0.15699999999999648
238,277,277,111.86,112.012,p,s,0.15200000000000102
239,278,278,112.012,112.541,s,p,0.5289999999999964
240,279,279,112.541,112.856,p,s,0.3149999999999977
241,280,280,112.856,113.054,s,p,0.1980000000000075
242,281,281,113.054,113.227,p,s,0.17300000000000182
243,282,282,113.227,116.343,s,p,3.1159999999999997
244,283,283,116.343,116.849,p,s,0.5060000000000002
245,284,284,116.849,117.543,s,p,0.6940000000000026
246,285,285,117.543,117.68,p,s,0.13700000000000045
247,286,286,117.68,117.848,s,p,0.16799999999999216
248,287,287,117.848,117.955,p,s,0.10699999999999932
249,288,288,117.955,119.466,s,p,1.5109999999999957
250,289,289,119.466,119.518,p,s,0.05200000000000671
251,290,290,119.518,119.8,s,p,0.2819999999999965
252,291,291,119.8,119.881,p,s,0.08100000000000307
253,292,292,119.881,120.346,s,p,0.4650000000000034
254,293,293,120.346,120.965,p,s,0.6189999999999998
256,296,296,120.965,121.086,s,p,0.12099999999999511
257,297,297,121.086,121.205,p,s,0.11899999999999977
258,298,298,121.205,122.748,s,p,1.5430000000000064
259,299,299,122.748,123.296,p,s,0.5480000000000018
260,300,300,123.296,123.897,s,p,0.6009999999999991
261,301,301,123.897,124.167,p,s,0.269999999999996
262,302,302,124.167,124.344,s,p,0.1769999999999925
263,303,303,124.344,124.81,p,s,0.4660000000000082
265,306,306,124.81,125.555,s,p,0.7450000000000045
266,307,307,125.555,126.086,p,s,0.5309999999999917
268,310,310,126.086,127.019,s,p,0.9330000000000069
269,311,311,127.019,127.384,p,s,0.3649999999999949
270,312,312,127.384,128.124,s,p,0.7399999999999949
271,313,313,128.124,128.554,p,s,0.4300000000000068
272,314,314,128.554,129.181,s,p,0.6270000000000095
273,315,315,129.181,129.627,p,s,0.44599999999999795
275,318,318,129.627,130.119,s,p,0.4919999999999902
276,319,319,130.119,130.24,p,s,0.12100000000000932
277,320,320,130.24,130.415,s,p,0.17499999999998295
278,321,321,130.415,131.066,p,s,0.6510000000000105
280,324,324,131.066,131.168,s,p,0.10200000000000387
281,325,325,131.168,131.238,p,s,0.06999999999999318
282,326,326,131.238,132.018,s,p,0.7800000000000011
283,327,327,132.018,132.132,p,s,0.11400000000000432
284,328,328,132.132,132.28,s,p,0.14799999999999613
285,329,329,132.28,132.745,p,s,0.4650000000000034
287,332,332,132.745,132.869,s,p,0.12399999999999523
288,333,333,132.869,133.078,p,s,0.20900000000000318
289,334,334,133.078,133.259,s,p,0.18099999999998317
290,335,335,133.259,133.366,p,s,0.10700000000002774
291,336,336,133.366,133.643,s,p,0.2769999999999868
292,337,337,133.643,133.92,p,s,0.2769999999999868
295,342,342,133.92,135.163,s,p,1.2430000000000234
296,343,343,135.163,135.325,p,s,0.16199999999997772
297,344,344,135.325,135.564,s,p,0.23900000000000432
298,345,345,135.564,136.027,p,s,0.46299999999999386
300,348,348,136.027,136.129,s,p,0.10200000000000387
301,349,349,136.129,136.25,p,s,0.12100000000000932
302,350,350,136.25,137.205,s,p,0.9550000000000125
303,351,351,137.205,137.257,p,s,0.0519999999999925
304,352,352,137.257,139.826,s,p,2.5689999999999884
305,353,353,139.826,140.408,p,s,0.5819999999999936
307,356,356,140.408,141.204,s,p,0.7960000000000207
308,357,357,141.204,141.362,p,s,0.15799999999998704
309,358,358,141.362,142.359,s,p,0.9970000000000141
310,359,359,142.359,142.653,p,s,0.2939999999999827
311,360,360,142.653,143.091,s,p,0.4380000000000166
312,361,361,143.091,143.148,p,s,0.05699999999998795
313,362,362,143.148,143.399,s,p,0.2510000000000048
314,363,363,143.399,143.606,p,s,0.20699999999999363
317,368,368,143.606,143.823,s,p,0.21700000000001296
318,369,369,143.823,143.995,p,s,0.17199999999999704
320,372,372,143.995,145.127,s,p,1.132000000000005
321,373,373,145.127,145.195,p,s,0.06799999999998363
322,374,374,145.195,146.746,s,p,1.5510000000000161
323,375,375,146.746,146.97,p,s,0.22399999999998954
325,378,378,146.97,147.413,s,p,0.44300000000001205
326,379,379,147.413,147.862,p,s,0.44899999999998386
329,384,384,147.862,148.857,s,p,0.9950000000000045
330,385,385,148.857,149.126,p,s,0.26900000000000546
331,386,386,149.126,149.735,s,p,0.6090000000000089
332,387,387,149.735,150.459,p,s,0.7239999999999895
333,388,388,150.459,151.334,s,p,0.875
334,389,389,151.334,151.788,p,s,0.45400000000000773
335,390,390,151.788,152.502,s,p,0.7139999999999986
336,391,391,152.502,153.146,p,s,0.643999999999977
338,394,394,153.146,153.784,s,p,0.6380000000000052
339,395,395,153.784,153.89,p,s,0.10599999999999454
340,396,396,153.89,155.669,s,p,1.7790000000000248
341,397,397,155.669,156.743,p,s,1.0739999999999839
342,398,398,156.743,157.553,s,p,0.8100000000000023
343,399,399,157.553,158.331,p,s,0.7779999999999916
346,404,404,158.331,158.66,s,p,0.32900000000000773
347,405,405,158.66,159.481,p,s,0.820999999999998
348,406,406,159.481,160.592,s,p,1.1110000000000184
349,407,407,160.592,160.72,p,s,0.1279999999999859
350,408,408,160.72,161.566,s,p,0.8460000000000036
351,409,409,161.566,162.096,p,s,0.5300000000000011
352,410,410,162.096,162.859,s,p,0.7630000000000052
353,411,411,162.859,163.193,p,s,0.3340000000000032
355,414,414,163.193,163.356,s,p,0.1629999999999825
356,415,415,163.356,163.494,p,s,0.13800000000000523
357,416,416,163.494,163.915,s,p,0.42099999999999227
358,417,417,163.915,163.998,p,s,0.08299999999999841
359,418,418,163.998,165.467,s,p,1.4690000000000225
360,419,419,165.467,165.711,p,s,0.24399999999999977
361,420,420,165.711,166.895,s,p,1.1839999999999975
362,421,421,166.895,166.995,p,s,0.09999999999999432
363,422,422,166.995,168.647,s,p,1.6519999999999868
364,423,423,168.647,169.499,p,s,0.8520000000000039
369,432,432,169.499,170.67,s,p,1.1709999999999923
370,433,433,170.67,170.79,p,s,0.12000000000000455
371,434,434,170.79,170.944,s,p,0.15399999999999636
372,435,435,170.944,171.636,p,s,0.6920000000000073
374,438,438,171.636,172.412,s,p,0.7760000000000105
375,439,439,172.412,172.753,p,s,0.34099999999997976
376,440,440,172.753,173.477,s,p,0.724000000000018
377,441,441,173.477,175.257,p,s,1.7800000000000011
379,444,444,175.257,176.019,s,p,0.7620000000000005
380,445,445,176.019,177.0,p,s,0.9809999999999945
382,448,448,177.0,177.122,s,p,0.1220000000000141
383,449,449,177.122,177.32,p,s,0.19799999999997908
384,450,450,177.32,178.274,s,p,0.9540000000000077
385,451,451,178.274,178.376,p,s,0.10200000000000387
386,452,452,178.376,178.533,s,p,0.15699999999998226
387,453,453,178.533,178.661,p,s,0.12800000000001432
388,454,454,178.661,179.012,s,p,0.3509999999999991
389,455,455,179.012,179.453,p,s,0.4410000000000025
392,460,460,179.453,179.697,s,p,0.24399999999999977
393,461,461,179.697,180.196,p,s,0.4989999999999952
396,466,466,180.196,181.634,s,p,1.4379999999999882
397,467,467,181.634,182.689,p,s,1.0550000000000068
399,470,470,182.689,183.53,s,p,0.8410000000000082
400,471,471,183.53,183.581,p,s,0.05099999999998772
401,472,472,183.581,184.042,s,p,0.46100000000001273
402,473,473,184.042,185.006,p,s,0.9639999999999986
404,476,476,185.006,185.752,s,p,0.7460000000000093
405,477,477,185.752,186.372,p,s,0.6200000000000045
408,482,482,186.372,187.545,s,p,1.1729999999999734
409,483,483,187.545,188.03,p,s,0.48500000000001364
410,484,484,188.03,191.842,s,p,3.812000000000012
411,485,485,191.842,191.988,p,s,0.14599999999998658
412,486,486,191.988,192.719,s,p,0.7309999999999945
