level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
41,41,18.641,18.693,p,s,0.052000000000003155
42,42,18.693,19.887,s,p,1.193999999999999
43,43,19.887,19.962,p,s,0.07499999999999929
44,44,19.962,20.174,s,p,0.21199999999999974
45,45,20.174,20.268,p,s,0.0940000000000012
46,46,20.268,20.684,s,p,0.41600000000000037
47,47,20.684,21.0,p,s,0.31599999999999895
48,48,21.0,21.776,s,p,0.7759999999999998
49,49,21.776,23.659,p,s,1.8829999999999991
50,50,23.659,23.762999999999998,s,p,0.1039999999999992
51,51,23.762999999999998,24.192,p,s,0.42900000000000205
52,52,24.192,24.788,s,p,0.5960000000000001
53,53,24.788,24.861,p,s,0.0730000000000004
54,54,24.861,25.664,s,p,0.8030000000000008
55,55,25.664,25.906,p,s,0.24199999999999733
58,58,25.906,26.629,s,p,0.7230000000000025
59,59,26.629,27.248,p,s,0.6189999999999998
60,60,27.248,27.715,s,p,0.46699999999999875
61,61,27.715,27.767,p,s,0.0519999999999996
62,62,27.767,28.326999999999998,s,p,0.5599999999999987
63,63,28.326999999999998,28.428,p,s,0.10100000000000264
64,64,28.428,29.408,s,p,0.9800000000000004
65,65,29.408,29.585,p,s,0.1769999999999996
66,66,29.585,30.842,s,p,1.256999999999998
67,67,30.842,31.117,p,s,0.27500000000000213
68,68,31.117,31.438,s,p,0.32099999999999795
69,69,31.438,31.491,p,s,0.053000000000000824
70,70,31.491,31.753,s,p,0.26200000000000045
71,71,31.753,31.825,p,s,0.07199999999999918
72,72,31.825,32.253,s,p,0.4280000000000008
73,73,32.253,32.564,p,s,0.31099999999999994
76,76,32.564,32.806,s,p,0.24199999999999733
77,77,32.806,32.956,p,s,0.15000000000000568
78,78,32.956,33.757,s,p,0.8009999999999948
79,79,33.757,34.183,p,s,0.42600000000000193
80,80,34.183,34.433,s,p,0.25
81,81,34.433,34.494,p,s,0.06099999999999994
82,82,34.494,34.767,s,p,0.27300000000000324
83,83,34.767,34.829,p,s,0.06199999999999761
84,84,34.829,34.967,s,p,0.13799999999999812
85,85,34.967,35.326,p,s,0.35900000000000176
86,86,35.326,35.862,s,p,0.5360000000000014
87,87,35.862,35.952,p,s,0.0899999999999963
88,88,35.952,36.184,s,p,0.23199999999999932
89,89,36.184,36.24,p,s,0.05600000000000449
90,90,36.24,37.069,s,p,0.8290000000000006
91,91,37.069,37.135,p,s,0.0659999999999954
92,92,37.135,37.251,s,p,0.11599999999999966
93,93,37.251,37.69,p,s,0.43900000000000006
94,94,37.69,38.171,s,p,0.48100000000000165
95,95,38.171,38.717,p,s,0.5459999999999994
96,96,38.717,39.705,s,p,0.9879999999999995
97,97,39.705,40.477,p,s,0.7719999999999985
100,100,40.477,41.045,s,p,0.568000000000005
101,101,41.045,41.181,p,s,0.13599999999999568
102,102,41.181,41.575,s,p,0.39400000000000546
103,103,41.575,41.923,p,s,0.347999999999999
104,104,41.923,42.452,s,p,0.5289999999999964
105,105,42.452,43.101,p,s,0.6490000000000009
106,106,43.101,44.436,s,p,1.3350000000000009
107,107,44.436,44.528,p,s,0.09199999999999875
108,108,44.528,45.339,s,p,0.8109999999999999
109,109,45.339,45.438,p,s,0.09900000000000375
110,110,45.438,45.553,s,p,0.11499999999999488
111,111,45.553,45.929,p,s,0.3760000000000048
112,112,45.929,47.67,s,p,1.7409999999999997
113,113,47.67,48.192,p,s,0.5219999999999985
114,114,48.192,48.799,s,p,0.6069999999999993
115,115,48.799,48.882,p,s,0.08299999999999841
116,116,48.882,49.135,s,p,0.2530000000000001
117,117,49.135,49.562,p,s,0.4269999999999996
118,118,49.562,50.583,s,p,1.0210000000000008
119,119,50.583,50.99,p,s,0.4070000000000036
120,120,50.99,53.09,s,p,2.1000000000000014
121,121,53.09,53.167,p,s,0.07699999999999818
122,122,53.167,53.629,s,p,0.4619999999999962
123,123,53.629,53.732,p,s,0.10300000000000153
124,124,53.732,54.054,s,p,0.32200000000000273
125,125,54.054,54.49,p,s,0.43599999999999994
126,126,54.49,55.582,s,p,1.0919999999999987
127,127,55.582,55.658,p,s,0.07600000000000051
128,128,55.658,56.405,s,p,0.7469999999999999
129,129,56.405,56.991,p,s,0.5859999999999985
130,130,56.991,57.894,s,p,0.9029999999999987
131,131,57.894,58.97,p,s,1.0760000000000005
132,132,58.97,59.1,s,p,0.13000000000000256
133,133,59.1,59.708,p,s,0.607999999999997
136,136,59.708,60.26,s,p,0.5519999999999996
137,137,60.26,60.446,p,s,0.18599999999999994
138,138,60.446,61.456,s,p,1.0100000000000051
139,139,61.456,61.859,p,s,0.4029999999999987
140,140,61.859,62.331,s,p,0.4720000000000013
141,141,62.331,62.775,p,s,0.4439999999999955
142,142,62.775,63.577,s,p,0.8019999999999996
143,143,63.577,64.19,p,s,0.6129999999999995
144,144,64.19,64.549,s,p,0.35900000000000887
145,145,64.549,64.751,p,s,0.20199999999999818
146,146,64.751,65.136,s,p,0.3849999999999909
147,147,65.136,65.221,p,s,0.08500000000000796
148,148,65.221,66.357,s,p,1.1359999999999957
149,149,66.357,66.731,p,s,0.3739999999999952
150,150,66.731,67.17,s,p,0.43900000000000716
151,151,67.17,67.309,p,s,0.1389999999999958
152,152,67.309,68.112,s,p,0.8029999999999973
153,153,68.112,68.743,p,s,0.6310000000000002
154,154,68.743,69.153,s,p,0.4100000000000108
155,155,69.153,69.483,p,s,0.3299999999999983
156,156,69.483,70.581,s,p,1.097999999999999
157,157,70.581,71.209,p,s,0.6280000000000001
158,158,71.209,72.981,s,p,1.7719999999999914
159,159,72.981,73.316,p,s,0.33500000000000796
160,160,73.316,73.981,s,p,0.664999999999992
161,161,73.981,74.046,p,s,0.06500000000001194
162,162,74.046,74.39,s,p,0.3439999999999941
163,163,74.39,74.671,p,s,0.2810000000000059
164,164,74.671,75.235,s,p,0.563999999999993
