level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
113,113,24.976999999999997,25.035999999999998,p,p,s,0.05900000000000105,0
114,114,25.035999999999998,25.436999999999998,s,s,p,0.4009999999999998,0
115,115,25.436999999999998,25.49,p,p,s,0.05299999999999727,0
116,116,25.49,26.424,s,s,p,0.934000000000001,0
117,117,26.424,27.487,p,p,s,1.0629999999999988,1
126,126,27.487,27.86,s,s,p,0.3730000000000011,0
127,127,27.86,28.879,p,p,s,1.0190000000000021,0
140,140,28.879,29.558000000000003,s,s,p,0.6789999999999985,0
141,141,29.558000000000003,30.57,p,p,s,1.0120000000000005,1
152,152,30.57,30.761999999999997,s,s,p,0.19200000000000014,0
153,153,30.761999999999997,31.475,p,p,s,0.7130000000000011,0
160,160,31.475,32.29,s,s,p,0.8149999999999977,0
161,161,32.29,32.363,p,p,s,0.0730000000000004,0
162,162,32.363,33.037,s,s,p,0.6739999999999995,0
163,163,33.037,34.034,p,p,s,0.9969999999999999,1
168,168,34.034,34.558,s,s,p,0.5240000000000009,0
169,169,34.558,34.891,p,p,s,0.3329999999999984,0
172,172,34.891,35.665,s,s,p,0.7740000000000009,0
173,173,35.665,36.249,p,p,s,0.5840000000000032,1
176,176,36.249,38.328,s,s,p,2.0790000000000006,0
177,177,38.328,38.766,p,p,s,0.4379999999999953,0
180,180,38.766,39.648,s,s,p,0.8820000000000051,0
181,181,39.648,40.68,p,p,s,1.0319999999999965,1
186,186,40.68,42.498000000000005,s,s,p,1.8179999999999976,0
187,187,42.498000000000005,42.865,p,p,s,0.3670000000000044,0
190,190,42.865,43.525,s,s,p,0.6599999999999966,0
191,191,43.525,43.623999999999995,p,p,s,0.09900000000000377,0
192,192,43.623999999999995,43.976000000000006,s,s,p,0.3519999999999968,0
193,193,43.976000000000006,44.478,p,p,s,0.5020000000000024,1
196,196,44.478,45.101000000000006,s,s,p,0.6229999999999976,0
197,197,45.101000000000006,45.553999999999995,p,p,s,0.453000000000003,0
200,200,45.553999999999995,46.628,s,s,p,1.0739999999999978,0
203,203,46.628,46.88399999999999,p,p,s,0.2560000000000002,0
206,206,46.88399999999999,47.785,s,s,p,0.9009999999999962,0
207,207,47.785,48.23,p,p,s,0.4450000000000003,0
210,210,48.23,50.103,s,s,p,1.8730000000000049,0
211,211,50.103,50.413000000000004,p,p,s,0.3099999999999952,0
214,214,50.413000000000004,50.888000000000005,s,s,p,0.4750000000000014,0
215,215,50.888000000000005,50.965,p,p,s,0.07700000000000529,0
216,216,50.965,51.396,s,s,p,0.4309999999999974,0
217,217,51.396,51.946000000000005,p,p,s,0.5499999999999972,1
224,224,51.946000000000005,53.931000000000004,s,s,p,1.9849999999999997,0
225,225,53.931000000000004,54.778,p,p,s,0.8470000000000013,0
230,230,54.778,55.549,s,s,p,0.7710000000000008,0
231,231,55.549,55.621,p,p,s,0.07200000000000273,0
232,232,55.621,55.93899999999999,s,s,p,0.31799999999999784,0
233,233,55.93899999999999,56.842,p,p,s,0.9029999999999988,0
244,244,56.842,58.619,s,s,p,1.7770000000000008,0
245,245,58.619,58.882,p,p,s,0.2629999999999981,0
246,246,58.882,59.178000000000004,s,s,p,0.2959999999999994,0
247,247,59.178000000000004,59.27,p,p,s,0.09200000000000584,0
248,248,59.27,59.667,s,s,p,0.3969999999999985,0
249,249,59.667,60.082,p,p,s,0.4149999999999992,0
254,254,60.082,60.928999999999995,s,s,p,0.8470000000000013,0
255,255,60.928999999999995,61.996,p,p,s,1.0670000000000002,1
264,264,61.996,62.86600000000001,s,s,p,0.8699999999999974,0
265,265,62.86600000000001,63.117,p,p,s,0.2509999999999977,0
266,266,63.117,64.0,s,s,p,0.8830000000000027,0
267,267,64.0,64.058,p,p,s,0.058000000000006935,0
268,268,64.058,64.35,s,s,p,0.2919999999999874,0
269,269,64.35,64.509,p,p,s,0.15900000000000605,0
270,270,64.509,65.126,s,s,p,0.6170000000000044,0
271,271,65.126,65.19200000000001,p,p,s,0.0660000000000025,0
272,272,65.19200000000001,65.767,s,s,p,0.5749999999999886,0
273,273,65.767,65.882,p,p,s,0.1150000000000091,0
274,274,65.882,66.882,s,s,p,1.0,0
275,275,66.882,66.941,p,p,s,0.0589999999999975,0
276,276,66.941,67.339,s,s,p,0.3979999999999961,0
277,277,67.339,68.027,p,p,s,0.6880000000000024,1
284,284,68.027,70.47,s,s,p,2.442999999999998,0
