level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
167,167,33.947,34.034,p,s,0.08699999999999619
168,168,34.034,34.558,s,p,0.5240000000000009
169,169,34.558,34.891,p,s,0.3329999999999984
172,172,34.891,35.665,s,p,0.7740000000000009
173,173,35.665,35.864,p,s,0.19899999999999807
174,174,35.864,36.021,s,p,0.15700000000000358
175,175,36.021,36.249,p,s,0.22800000000000153
176,176,36.249,38.328,s,p,2.0790000000000006
177,177,38.328,38.766,p,s,0.4379999999999953
180,180,38.766,39.648,s,p,0.882000000000005
181,181,39.648,40.352,p,s,0.7039999999999935
184,184,40.352,40.495,s,p,0.14300000000000068
185,185,40.495,40.68,p,s,0.18500000000000227
186,186,40.68,42.498,s,p,1.8179999999999978
187,187,42.498,42.865,p,s,0.36700000000000443
190,190,42.865,43.525,s,p,0.6599999999999966
191,191,43.525,43.624,p,s,0.09900000000000375
192,192,43.624,43.976,s,p,0.35199999999999676
193,193,43.976,44.147,p,s,0.17099999999999937
194,194,44.147,44.266,s,p,0.11899999999999977
195,195,44.266,44.478,p,s,0.2120000000000033
196,196,44.478,45.101,s,p,0.6229999999999976
197,197,45.101,45.554,p,s,0.45300000000000296
200,200,45.554,46.628,s,p,1.073999999999998
203,203,46.628,46.884,p,s,0.2560000000000002
206,206,46.884,47.785,s,p,0.9009999999999962
207,207,47.785,48.23,p,s,0.4450000000000003
210,210,48.23,50.103,s,p,1.8730000000000047
211,211,50.103,50.413,p,s,0.30999999999999517
214,214,50.413,50.888,s,p,0.4750000000000014
215,215,50.888,50.965,p,s,0.07700000000000529
216,216,50.965,51.396,s,p,0.4309999999999974
217,217,51.396,51.658,p,s,0.26200000000000045
220,220,51.658,51.763,s,p,0.10499999999999687
221,221,51.763,51.946,p,s,0.18299999999999983
224,224,51.946,53.931,s,p,1.9849999999999994
225,225,53.931,54.778,p,s,0.8470000000000013
230,230,54.778,55.549,s,p,0.7710000000000008
231,231,55.549,55.621,p,s,0.07200000000000273
232,232,55.621,55.939,s,p,0.31799999999999784
233,233,55.939,56.842,p,s,0.9029999999999987
244,244,56.842,58.619,s,p,1.777000000000001
245,245,58.619,58.882,p,s,0.2629999999999981
246,246,58.882,59.178,s,p,0.2959999999999994
247,247,59.178,59.27,p,s,0.09200000000000585
248,248,59.27,59.667,s,p,0.39699999999999847
249,249,59.667,60.082,p,s,0.41499999999999915
254,254,60.082,60.929,s,p,0.8470000000000013
255,255,60.929,61.268,p,s,0.33899999999999864
258,258,61.268,61.399,s,p,0.13100000000000023
259,259,61.399,61.996,p,s,0.5970000000000013
264,264,61.996,62.866,s,p,0.8699999999999974
265,265,62.866,63.117,p,s,0.25099999999999767
266,266,63.117,64.0,s,p,0.8830000000000027
267,267,64.0,64.058,p,s,0.058000000000006935
268,268,64.058,64.35,s,p,0.2919999999999874
269,269,64.35,64.509,p,s,0.15900000000000603
270,270,64.509,65.126,s,p,0.6170000000000044
271,271,65.126,65.19200000000001,p,s,0.0660000000000025
272,272,65.19200000000001,65.767,s,p,0.5749999999999886
273,273,65.767,65.882,p,s,0.1150000000000091
274,274,65.882,66.882,s,p,1.0
275,275,66.882,66.941,p,s,0.0589999999999975
276,276,66.941,67.339,s,p,0.39799999999999613
277,277,67.339,67.439,p,s,0.09999999999999432
278,278,67.439,67.608,s,p,0.16900000000001114
279,279,67.608,68.027,p,s,0.41899999999999693
284,284,68.027,70.47,s,p,2.442999999999998
