level_0,index,Time_start,Time_end,Labels,Labels_X,Time_diff
62,62,29.502,30.877,s,p,1.375
63,63,30.877,31.41,p,s,0.5330000000000013
66,66,31.41,32.603,s,p,1.1930000000000014
67,67,32.603,32.732,p,s,0.12899999999999778
68,68,32.732,34.009,s,p,1.277000000000001
69,69,34.009,34.447,p,s,0.4380000000000024
72,72,34.447,34.856,s,p,0.4089999999999989
73,73,34.856,35.095,p,s,0.23899999999999721
74,74,35.095,35.456,s,p,0.3610000000000042
75,75,35.456,35.521,p,s,0.06499999999999773
76,76,35.521,35.691,s,p,0.1700000000000017
77,77,35.691,35.796,p,s,0.10499999999999687
78,78,35.796,36.684,s,p,0.8879999999999981
79,79,36.684,36.743,p,s,0.059000000000004604
80,80,36.743,37.475,s,p,0.7319999999999993
81,81,37.475,37.544,p,s,0.06899999999999551
82,82,37.544,38.043,s,p,0.49900000000000233
83,83,38.043,38.119,p,s,0.07600000000000051
84,84,38.119,38.256,s,p,0.13700000000000045
85,85,38.256,38.504,p,s,0.24799999999999756
88,88,38.504,39.37,s,p,0.8659999999999997
89,89,39.37,39.775,p,s,0.40500000000000114
92,92,39.775,40.121,s,p,0.34600000000000364
93,93,40.121,40.776,p,s,0.6550000000000011
98,98,40.776,40.891,s,p,0.11499999999999488
99,99,40.891,40.971000000000004,p,s,0.0800000000000054
100,100,40.971000000000004,42.024,s,p,1.0529999999999973
101,101,42.024,42.138,p,s,0.11399999999999721
102,102,42.138,43.436,s,p,1.2980000000000018
103,103,43.436,43.517,p,s,0.08100000000000307
104,104,43.517,45.589,s,p,2.0719999999999956
105,105,45.589,46.005,p,s,0.4160000000000039
108,108,46.005,46.694,s,p,0.6890000000000001
109,109,46.694,46.809,p,s,0.11499999999999488
110,110,46.809,46.916,s,p,0.10699999999999932
111,111,46.916,46.967,p,s,0.05100000000000193
112,112,46.967,48.901,s,p,1.9340000000000046
113,113,48.901,49.011,p,s,0.10999999999999943
114,114,49.011,49.941,s,p,0.9299999999999997
115,115,49.941,50.3,p,s,0.35899999999999466
118,118,50.3,50.465,s,p,0.16500000000000625
119,119,50.465,50.869,p,s,0.40399999999999636
120,120,50.869,51.135,s,p,0.26599999999999824
121,121,51.135,51.615,p,s,0.480000000000004
124,124,51.615,51.995,s,p,0.37999999999999545
125,125,51.995,52.116,p,s,0.12100000000000222
126,126,52.116,52.391,s,p,0.2749999999999986
127,127,52.391,52.481,p,s,0.09000000000000341
128,128,52.481,52.783,s,p,0.3019999999999996
129,129,52.783,53.005,p,s,0.2220000000000013
130,130,53.005,53.706,s,p,0.7010000000000005
131,131,53.706,54.555,p,s,0.8489999999999966
132,132,54.555,54.731,s,p,0.17600000000000193
133,133,54.731,54.8,p,s,0.06899999999999551
134,134,54.8,55.22,s,p,0.4200000000000017
135,135,55.22,55.409,p,s,0.18900000000000006
138,138,55.409,55.846000000000004,s,p,0.4370000000000047
139,139,55.846000000000004,55.994,p,s,0.14799999999999613
140,140,55.994,56.689,s,p,0.6950000000000003
141,141,56.689,56.774,p,s,0.08500000000000085
142,142,56.774,57.307,s,p,0.5330000000000013
143,143,57.307,57.846,p,s,0.5389999999999944
146,146,57.846,58.594,s,p,0.7480000000000047
147,147,58.594,58.721000000000004,p,s,0.12700000000000244
148,148,58.721000000000004,60.799,s,p,2.077999999999996
149,149,60.799,60.974,p,s,0.17499999999999716
150,150,60.974,61.137,s,p,0.1630000000000038
151,151,61.137,61.208,p,s,0.07099999999999795
152,152,61.208,62.55798185941043,s,p,1.349981859410434
