level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
138,138,49.24,49.687,s,s,p,0.4469999999999956,0
139,139,49.687,50.315,p,p,s,0.6280000000000001,0
146,146,50.315,53.251999999999995,s,s,p,2.9370000000000047,0
147,147,53.251999999999995,54.345,p,p,s,1.0929999999999964,1
162,162,54.345,55.49,s,s,p,1.1450000000000031,0
163,163,55.49,56.143,p,p,s,0.6529999999999987,1
166,166,56.143,56.448,s,s,p,0.3049999999999997,0
167,167,56.448,56.51,p,p,s,0.06199999999999761,0
168,168,56.51,57.253,s,s,p,0.7430000000000021,0
171,171,57.321000000000005,59.068999999999996,p,p,s,1.7480000000000049,0
186,186,59.068999999999996,59.92,s,s,p,0.8509999999999991,0
187,187,59.92,59.977,p,p,s,0.05699999999999505,0
188,188,59.977,60.906000000000006,s,s,p,0.929000000000002,0
189,189,60.906000000000006,60.964,p,p,s,0.05799999999999982,0
190,190,60.964,64.88798185941043,s,s,p,3.923981859410431,0
