level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
133,133,75.391,75.781,p,p,s,0.39000000000000057,0
134,134,75.781,76.332,s,s,p,0.5509999999999877,0
135,135,76.332,76.847,p,p,s,0.5150000000000006,0
138,138,76.847,77.405,s,s,p,0.5580000000000069,0
139,139,77.405,77.813,p,p,s,0.4080000000000013,0
142,142,77.813,78.251,s,s,p,0.4380000000000024,0
143,143,78.251,78.366,p,p,s,0.11499999999999487,0
144,144,78.366,78.807,s,s,p,0.4410000000000025,0
145,145,78.807,78.884,p,p,s,0.07699999999999818,0
146,146,78.884,79.53498866213152,s,s,p,0.6509886621315246,0
