level_0,index,Time_start,Time_end,Labels,Label_old,Label_X_old,Time_diff,changed_ids
63,63,24.544,24.596999999999998,p,p,s,0.05300000000000082,0
64,64,24.596999999999998,25.594,s,s,p,0.997,0
65,65,25.594,25.794,p,p,s,0.1999999999999993,0
66,66,25.794,26.284000000000002,s,s,p,0.4899999999999984,0
67,67,26.284000000000002,26.539,p,p,s,0.25500000000000256,0
68,68,26.539,27.415,s,s,p,0.8759999999999977,0
69,69,27.415,27.701,p,p,s,0.28600000000000136,0
72,72,27.701,28.811999999999998,s,s,p,1.1110000000000009,0
73,73,28.811999999999998,29.237,p,p,s,0.4250000000000007,0
78,78,29.237,29.633000000000003,s,s,p,0.3959999999999973,0
79,79,29.633000000000003,29.698,p,p,s,0.06500000000000128,0
80,80,29.698,30.814,s,s,p,1.1159999999999997,0
81,81,30.814,31.158,p,p,s,0.3440000000000012,0
84,84,31.158,31.561999999999998,s,s,p,0.4039999999999999,0
85,85,31.561999999999998,31.643,p,p,s,0.08099999999999953,0
86,86,31.643,32.139,s,s,p,0.4960000000000022,0
87,87,32.139,32.379,p,p,s,0.2399999999999949,0
90,90,32.379,32.648,s,s,p,0.26900000000000546,0
91,91,32.648,33.349000000000004,p,p,s,0.7009999999999934,0
94,94,33.349000000000004,34.364000000000004,s,s,p,1.0150000000000006,0
95,95,34.364000000000004,34.754,p,p,s,0.39000000000000057,0
96,96,34.754,36.849000000000004,s,s,p,2.0949999999999993,0
97,97,36.849000000000004,37.178000000000004,p,p,s,0.3290000000000006,0
100,100,37.178000000000004,37.301,s,s,p,0.12300000000000465,0
101,101,37.301,37.726,p,p,s,0.4249999999999971,1
104,104,37.726,38.083,s,s,p,0.3569999999999993,0
105,105,38.083,38.141,p,p,s,0.05799999999999982,0
106,106,38.141,38.65,s,s,p,0.5090000000000003,0
107,107,38.65,38.762,p,p,s,0.11200000000000188,0
108,108,38.762,39.998000000000005,s,s,p,1.235999999999997,0
109,109,39.998000000000005,40.363,p,p,s,0.365000000000002,0
112,112,40.363,42.788000000000004,s,s,p,2.424999999999997,0
113,113,42.788000000000004,42.993,p,p,s,0.2050000000000054,0
114,114,42.993,43.725,s,s,p,0.7319999999999993,0
115,115,43.725,44.068000000000005,p,p,s,0.3429999999999964,0
116,116,44.068000000000005,45.152,s,s,p,1.0840000000000032,0
117,117,45.152,45.313,p,p,s,0.16100000000000134,0
118,118,45.313,47.195,s,s,p,1.881999999999998,0
119,119,47.195,47.297,p,p,s,0.10199999999999676,0
120,120,47.297,47.468999999999994,s,s,p,0.17200000000000415,0
121,121,47.468999999999994,48.248999999999995,p,p,s,0.7800000000000011,1
124,124,48.248999999999995,49.361000000000004,s,s,p,1.1119999999999948,0
125,125,49.361000000000004,49.472,p,p,s,0.1110000000000042,0
126,126,49.472,51.0,s,s,p,1.5279999999999987,0
127,127,51.0,51.111000000000004,p,p,s,0.1109999999999971,0
128,128,51.111000000000004,51.461000000000006,s,s,p,0.3500000000000014,0
129,129,51.461000000000006,51.91,p,p,s,0.44899999999999807,1
132,132,51.91,53.108999999999995,s,s,p,1.1990000000000052,0
133,133,53.108999999999995,53.846,p,p,s,0.7370000000000019,0
138,138,53.846,55.446000000000005,s,s,p,1.5999999999999943,0
139,139,55.446000000000005,55.847,p,p,s,0.40100000000000335,1
142,142,55.847,56.055,s,s,p,0.2079999999999984,0
143,143,56.055,56.217,p,p,s,0.16199999999999906,0
144,144,56.217,57.313,s,s,p,1.0960000000000036,0
145,145,57.313,57.775,p,p,s,0.4619999999999962,0
148,148,57.775,58.273,s,s,p,0.4980000000000047,0
149,149,58.273,58.988,p,p,s,0.7149999999999963,0
154,154,58.988,60.506,s,s,p,1.518000000000001,0
155,155,60.506,60.604,p,p,s,0.09799999999999898,0
156,156,60.604,62.50798185941043,s,s,p,1.903981859410429,0
